disease_id,disease_name,primary_specialty,secondary_specialties,matched_organ_system_scores,primary_specialty_score,total_matched_phenotype_scores,routing_confidence,clinical_genetics_referral,mapping_method,source_hpoa_version,hpo_annotation_source_url,specialty_taxonomy_reference_url,clinical_review_required
OMIM:618505,Stolerman neurodevelopmental syndrome,Neurology,Orthopedics; Dermatology; Clinical Genetics,nervous_system:64; skeletal_system:39; integument:17; cardiovascular_system:13; eye:13; development_and_growth:10; digestive_system:9; immune_connective_tissue:7; endocrine_metabolic_system:7; genitourinary_system:6; respiratory_system:6; ear:4; neoplasm:1,64,196,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:620851,ReNU syndrome,Neurology,Orthopedics; Clinical Genetics,nervous_system:81; skeletal_system:24; ear:12; eye:12; integument:7; digestive_system:7; endocrine_metabolic_system:6; immune_connective_tissue:5; cardiovascular_system:4; development_and_growth:4; respiratory_system:4; neoplasm:1,81,167,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:301118,"Intellectual developmental disorder, X-linked syndromic 37",Neurology,Orthopedics; Dermatology; Clinical Genetics,nervous_system:37; skeletal_system:36; integument:20; eye:17; cardiovascular_system:13; digestive_system:12; ear:10; endocrine_metabolic_system:7; genitourinary_system:7; development_and_growth:6; immune_connective_tissue:4; blood_system:3; neoplasm:2,37,174,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:300868,Multiple congenital anomalies-hypotonia-seizures syndrome 2,Neurology,Orthopedics; Clinical Genetics,nervous_system:65; skeletal_system:25; immune_connective_tissue:13; digestive_system:13; integument:11; endocrine_metabolic_system:10; eye:10; development_and_growth:10; cardiovascular_system:8; respiratory_system:7; genitourinary_system:6; ear:3; blood_system:2,65,183,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:620887,Multiple mitochondrial dysfunctions syndrome 9B,Neurology,Ophthalmology; Clinical Genetics,nervous_system:78; eye:46; endocrine_metabolic_system:17; respiratory_system:8; digestive_system:7; skeletal_system:7; genitourinary_system:6; cardiovascular_system:4; integument:3; ear:3; development_and_growth:3; immune_connective_tissue:2; blood_system:2,78,186,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:621220,Guillouet-Gordon syndrome,Neurology,Orthopedics; Cardiology; Clinical Genetics,nervous_system:48; skeletal_system:25; cardiovascular_system:19; eye:17; integument:14; ear:11; genitourinary_system:10; development_and_growth:9; digestive_system:6; respiratory_system:5; immune_connective_tissue:4; endocrine_metabolic_system:2; neoplasm:1,48,171,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:615829,Xia-Gibbs syndrome,Neurology,Orthopedics; Clinical Genetics,nervous_system:62; skeletal_system:31; eye:13; ear:11; integument:7; digestive_system:7; respiratory_system:6; cardiovascular_system:3; immune_connective_tissue:3; development_and_growth:3; genitourinary_system:2; endocrine_metabolic_system:1,62,149,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:619475,"Developmental delay, impaired speech, and behavioral abnormalities",Neurology,Clinical Genetics,nervous_system:75; skeletal_system:13; integument:11; eye:11; endocrine_metabolic_system:9; cardiovascular_system:8; digestive_system:8; development_and_growth:8; immune_connective_tissue:6; ear:5; genitourinary_system:4; neoplasm:1; respiratory_system:1,75,160,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:256810,Mitochondrial DNA depletion syndrome 6 (hepatocerebral type),Neurology,Endocrinology / Metabolic Medicine; Gastroenterology / Hepatology; Clinical Genetics,nervous_system:54; endocrine_metabolic_system:39; digestive_system:32; eye:9; genitourinary_system:7; immune_connective_tissue:6; integument:6; development_and_growth:6; blood_system:4; skeletal_system:4; cardiovascular_system:2; respiratory_system:2; ear:1; neoplasm:1,54,173,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:621304,Developmental and epileptic encephalopathy 119,Neurology,Clinical Genetics,nervous_system:88; skeletal_system:13; integument:8; eye:8; development_and_growth:8; digestive_system:7; ear:4; endocrine_metabolic_system:4; genitourinary_system:3; cardiovascular_system:2; immune_connective_tissue:2; respiratory_system:2,88,149,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:147920,Kabuki syndrome 1,Nephrology / Urology,Cardiology; Neurology; Clinical Genetics,genitourinary_system:20; cardiovascular_system:18; nervous_system:17; skeletal_system:16; ear:13; immune_connective_tissue:12; integument:12; digestive_system:12; endocrine_metabolic_system:9; blood_system:7; eye:7; development_and_growth:7; respiratory_system:6; neoplasm:1,20,157,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:621415,"Intellectual developmental disorder, autosomal dominant 77",Neurology,Clinical Genetics,nervous_system:75; skeletal_system:13; integument:8; eye:8; development_and_growth:8; digestive_system:7; immune_connective_tissue:6; ear:4; genitourinary_system:4; cardiovascular_system:2; endocrine_metabolic_system:1; respiratory_system:1,75,137,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:619503,Neurodevelopmental disorder with hypotonia and dysmorphic facies,Neurology,Orthopedics; Dermatology; Clinical Genetics,nervous_system:27; skeletal_system:24; integument:23; cardiovascular_system:17; immune_connective_tissue:13; digestive_system:12; endocrine_metabolic_system:7; genitourinary_system:6; eye:6; development_and_growth:6; ear:4; respiratory_system:4; blood_system:1,27,150,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:621295,"Cerebral arteriopathy, autosomal recessive, with subcortical infarcts and leukoencephalopathy 1",Neurology,Ophthalmology; Clinical Genetics,nervous_system:72; eye:19; cardiovascular_system:11; development_and_growth:10; integument:9; skeletal_system:8; immune_connective_tissue:4; digestive_system:4; endocrine_metabolic_system:3; genitourinary_system:3; ear:2; respiratory_system:2; neoplasm:1,72,148,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:621302,Neurodevelopmental disorder with seizures and joint laxity,Neurology,Orthopedics; Clinical Genetics,nervous_system:57; skeletal_system:23; development_and_growth:10; integument:9; eye:9; cardiovascular_system:8; ear:7; digestive_system:4; immune_connective_tissue:3; genitourinary_system:3; respiratory_system:3; endocrine_metabolic_system:2; blood_system:1; neoplasm:1,57,140,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:256500,Netherton syndrome,Dermatology,Clinical Immunology / Rheumatology; Clinical Genetics,integument:60; immune_connective_tissue:52; endocrine_metabolic_system:14; digestive_system:14; blood_system:12; respiratory_system:12; cardiovascular_system:7; development_and_growth:6; nervous_system:5; ear:4; genitourinary_system:2; eye:2; skeletal_system:1,60,191,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:621495,STAD syndrome,Orthopedics,Neurology; Dermatology; Clinical Genetics,skeletal_system:34; nervous_system:21; integument:17; eye:15; cardiovascular_system:12; development_and_growth:9; endocrine_metabolic_system:6; immune_connective_tissue:5; digestive_system:4; ear:3; genitourinary_system:3; respiratory_system:3; neoplasm:1,34,133,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:617808,Coffin-Siris syndrome 6,Neurology,Orthopedics; Dermatology; Clinical Genetics,nervous_system:33; skeletal_system:24; integument:13; digestive_system:10; development_and_growth:9; immune_connective_tissue:7; eye:6; ear:5; cardiovascular_system:2; endocrine_metabolic_system:2; genitourinary_system:2; respiratory_system:2,33,115,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:621254,Immunodeficiency 133 with ectodermal dysplasia with or without peripheral neuropathy,Clinical Immunology / Rheumatology,Hematology; Dermatology; Clinical Genetics,immune_connective_tissue:63; blood_system:39; integument:20; nervous_system:17; respiratory_system:15; endocrine_metabolic_system:14; digestive_system:13; skeletal_system:10; cardiovascular_system:6; neoplasm:6; ear:2; development_and_growth:2; genitourinary_system:1,63,208,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:180849,Rubinstein-Taybi syndrome 1,Orthopedics,Neurology; Dermatology; Clinical Genetics,skeletal_system:28; nervous_system:20; integument:16; cardiovascular_system:14; eye:8; development_and_growth:7; immune_connective_tissue:6; digestive_system:6; genitourinary_system:6; neoplasm:5; respiratory_system:4; ear:3; endocrine_metabolic_system:1; blood_system:1,28,125,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:621533,Neurodevelopmental disorder with seizures and impaired intellectual and language development,Neurology,Orthopedics; Clinical Genetics,nervous_system:49; skeletal_system:13; eye:8; cardiovascular_system:7; integument:7; development_and_growth:6; ear:5; genitourinary_system:5; respiratory_system:4; endocrine_metabolic_system:2; digestive_system:2; immune_connective_tissue:1; blood_system:1,49,110,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:117360,"Spinocerebellar ataxia 29, congenital nonprogressive",Neurology,Ophthalmology; Clinical Genetics,nervous_system:78; eye:23; skeletal_system:5; development_and_growth:4; cardiovascular_system:3; digestive_system:3; genitourinary_system:3,78,119,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
